doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/s1369-7021(98)80003-5,Jean rouxel has left US…,Paul Hagenmuller,1998,,1,3,8,,journal-article,,https://doi.org/10.1016/s1369-7021(98)80003-5
10.1016/s1369-7021(98)80048-5,E-MRS Spring Meeting Strasbourg June 16–19 1998,,1998,,1,2,17,,journal-article,,https://doi.org/10.1016/s1369-7021(98)80048-5
10.1016/s1369-7021(98)80028-x,New and improved materials for information and communication technologies,Horst Forster,1998,,1,4,22-24,,journal-article,,https://doi.org/10.1016/s1369-7021(98)80028-x
10.1016/s1369-7021(98)80019-9,Molecular dynamics simulations of the thermal degradation of nano-confined polypropylene,Marc R. Nyden; Jeffrey Gilman,1998,,1,4,12-14,,journal-article,,https://doi.org/10.1016/s1369-7021(98)80019-9
10.1016/s1369-7021(98)80016-3,Metal catalysts fight back,George Marsh,1998,,1,4,6-7,,journal-article,,https://doi.org/10.1016/s1369-7021(98)80016-3
10.1016/s1369-7021(98)80030-8,The Dutch polymer institute,Piet J. Lemstra,1998,,1,4,31-33,,journal-article,,https://doi.org/10.1016/s1369-7021(98)80030-8
10.1016/s1369-7021(98)80032-1,Polymer science in Japan,A. Abe,1998,,1,4,37-40,,journal-article,,https://doi.org/10.1016/s1369-7021(98)80032-1
10.1016/s1369-7021(98)80010-2,Perspectives of crystal engineering,C.V. Krishnamohan Sharma; Robin D. Rogers,1998,,1,3,27-30,,journal-article,,https://doi.org/10.1016/s1369-7021(98)80010-2
10.1016/s1369-7021(98)80050-3,E-MRS in action,,1998,,1,2,19-20,,journal-article,,https://doi.org/10.1016/s1369-7021(98)80050-3
10.1016/s1369-7021(98)80014-x,Editorial,Phil Mestecky,1998,,1,4,1,,journal-article,,https://doi.org/10.1016/s1369-7021(98)80014-x
10.1016/s1369-7021(99)80012-1,Composites: world markets and opportunities,Amanda Weaver,1999,,2,1,3-6,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80012-1
10.1016/s1369-7021(99)80047-9,ICEM 2000 to be held in conjunction with E-MRS spring 2000 meeting,,1999,,2,4,13,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80047-9
10.1016/s1369-7021(99)80029-7,E-MRS Spring 2000/ICEM 2000 Meeting: Planning has started for the largest E-MRS meeting yet!,,1999,,2,1,16,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80029-7
10.1016/s1369-7021(99)80022-4,E-MRS &amp; MRS discuss educational and scientific collaboration,,1999,,2,1,14,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80022-4
10.1016/s1369-7021(99)80005-4,Cahn's column,,1999,,2,2,15,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80005-4
10.1016/s1369-7021(99)80068-6,Developing the potential for metallic foams,,1999,,2,3,31,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80068-6
10.1016/s1369-7021(99)80049-2,"Detailed reports of symposia A, C, G, O from the E-MRS spring meeting 1999",,1999,,2,4,14-18,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80049-2
10.1016/s1369-7021(99)80023-6,IUMRS—ICAM 99,,1999,,2,1,14,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80023-6
10.1016/s1369-7021(99)80054-6,NPL announces new materials measurement program,,1999,,2,4,21,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80054-6
10.1016/s1369-7021(99)80010-8,Editorial,Phil Mestecky; Ian Salusbury,1999,,2,1,1,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80010-8
10.1016/s1369-7021(99)80061-3,E-MRS 1999 Spring Meeting Includes EclecticBlend of Materials Topics,,1999,,2,3,14-16,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80061-3
10.1016/s1369-7021(99)80034-0,Composites online,,1999,,2,1,21,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80034-0
10.1016/s1369-7021(99)80043-1,Computational simulation and modeling of polymer-composite nanoparticles: New insights and directions for advanced materials,Bobby G. Sumpter; Kazuhiko Fukui; Michael D. Barnes; Donald W. Noid,1999,,2,4,3-6,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80043-1
10.1016/s1369-7021(99)80032-7,Andreta nominated Director for Materials Research in EU Fifth Framework Research Programme,,1999,,2,1,17-18,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80032-7
10.1016/s1369-7021(99)80057-1,Editorial,Phil Mestecky,1999,,2,3,1,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80057-1
10.1016/s1369-7021(99)80070-4,DERA-Cambridge gordon laboratory opens the way for composite research,,1999,,2,3,32,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80070-4
10.1016/s1369-7021(99)80059-5,"Materials science: Past, present and future",,1999,,2,3,8-11,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80059-5
10.1016/s1369-7021(99)80038-8,Could carbon fibres prop up London's ageing underground?,Mick Hamer,1999,,2,1,24,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80038-8
10.1016/s1369-7021(99)80015-7,Improved ceramic processing,,1999,,2,1,11,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80015-7
10.1016/s1369-7021(99)80017-0,Extending recycling,,1999,,2,1,12,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80017-0
10.1016/s1369-7021(99)80011-x,Erratum,,1999,,2,1,2,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80011-x
10.1016/s1369-7021(99)80065-0,Polymer-blend microparticles: Anew approach to nanoscale composites with tunable properties,M.D. Barnes; K.C. Ng; K. Fukui; B.G. Sumpter; D.W. Noid,1999,,2,3,25-27,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80065-0
10.1016/s1369-7021(99)80014-5,1999 Important for aerospace composites,,1999,,2,1,11,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80014-5
10.1016/s1369-7021(99)80004-2,Aerospace—Research emphasises affordability,,1999,,2,2,13-15,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80004-2
10.1016/s1369-7021(99)80006-6,European Materials Research Society Symposia Proceeding,,1999,,2,2,16-17,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80006-6
10.1016/s1369-7021(99)80048-0,"New IUMRS officers elected at IUMRS-ICAM meeting in Beijing, China",,1999,,2,4,13,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80048-0
10.1016/s1369-7021(99)80037-6,Biopolymers at interfaces,John Hunt,1999,,2,1,23,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80037-6
10.1016/s1369-7021(99)80007-8,Composite structures with built-in diagnostics,Mark Lin; Fu-Kuo Chang,1999,,2,2,18-22,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80007-8
10.1016/s1369-7021(99)80064-9,Is computational materials science overrated?,Richard LeSar; Daryl C. Chrzan,1999,,2,3,21-23,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80064-9
10.1016/s1369-7021(99)80018-2,Protecting the environment,,1999,,2,1,12,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80018-2
10.1016/s1369-7021(99)80024-8,Up-date on formation of new E-MRS board of delegates,,1999,,2,1,14,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80024-8
10.1016/s1369-7021(99)80031-5,The European biomaterials network,,1999,,2,1,17,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80031-5
10.1016/s1369-7021(99)80060-1,Words from the new E-MRS president,J.M. Martinez-Duart,1999,,2,3,13,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80060-1
10.1016/s1369-7021(99)80040-6,The tracks may be about to catch up with the trains,Jonathan Beard,1999,,2,1,25-26,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80040-6
10.1016/s1369-7021(99)80025-x,E-MRS helps establish new european society for applied superconductivity (ESAS),,1999,,2,1,14-15,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80025-x
10.1016/s1369-7021(99)80033-9,Comprehensive composite materials,A. Kelly; C. Zweben,1999,,2,1,20-21,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80033-9
10.1016/s1369-7021(99)80055-8,Cancer study at Scottish semiconductor plant,,1999,,2,4,21,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80055-8
10.1016/s1369-7021(99)80046-7,What would happen if... ?,Lani Clark,1999,,2,4,10-12,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80046-7
10.1016/s1369-7021(99)80028-5,E-MRS International Workshop on Room-Temperature Semiconductor X- and Gamma-ray Detectors and Electronics,,1999,,2,1,16,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80028-5
10.1016/s1369-7021(99)80045-5,ScienceDirect — a place to do research,Graeme Whitley,1999,,2,4,7-8,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80045-5
10.1016/s1369-7021(99)80013-3,Future trends in satellite systems and their impact on material choice,Fiona Nairn Scott,1999,,2,1,7-10,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80013-3
10.1016/s1369-7021(99)80050-9,Results of first EU fifth framework programme IST call for proposals,,1999,,2,4,19,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80050-9
10.1016/s1369-7021(99)80051-0,E-MRS website recently upgraded,,1999,,2,4,19,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80051-0
10.1016/s1369-7021(99)80035-2,Engineered interfaces in fiber reinforced composites,Ajit K. Roy,1999,,2,1,22,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80035-2
10.1016/s1369-7021(99)80044-3,Cahn's column,,1999,,2,4,6,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80044-3
10.1016/s1369-7021(99)80019-4,Cahn's column,,1999,,2,1,12,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80019-4
10.1016/s1369-7021(99)80021-2,New IUMRS executive committee,,1999,,2,1,14,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80021-2
10.1016/s1369-7021(99)80020-0,Editorial,Hanns-Ulrich Habermeier,1999,,2,1,13,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80020-0
10.1016/s1369-7021(99)80008-x,Material research &amp; technology news,George Marsh,1999,,2,2,24-25,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80008-x
10.1016/s1369-7021(99)80058-3,Quasicrystals. Reaching maturity for technological applications,Patricia A. Thiel; Jean-Marie Dubois,1999,,2,3,3-7,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80058-3
10.1016/s1369-7021(99)80016-9,Metals too,,1999,,2,1,11,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80016-9
10.1016/s1369-7021(99)80062-5,Detailed reports of selected symposia from the E-MRS Spring Meeting 1999,,1999,,2,3,17-20,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80062-5
10.1016/s1369-7021(99)80053-4,An organic future for optoelectronics,,1999,,2,4,21,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80053-4
10.1016/s1369-7021(99)80052-2,E-MRS proceedings available on CD-ROM for the first time,,1999,,2,4,19,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80052-2
10.1016/s1369-7021(99)80067-4,Tests indicate savings from composite sleeper wraps,,1999,,2,3,31,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80067-4
10.1016/s1369-7021(99)80001-7,Editorial,Phil Mestecky,1999,,2,2,1,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80001-7
10.1016/s1369-7021(99)80036-4,Frontiers in biomedical polymer applications: Volume 1,John Hunt,1999,,2,1,22-23,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80036-4
10.1016/s1369-7021(99)80039-x,Tubes of pure carbon could be the key to super-strong materials,Charles Seife,1999,,2,1,25,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80039-x
10.1016/s1369-7021(99)80056-x,Conference calendar,,1999,,2,4,23-26,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80056-x
10.1016/s1369-7021(99)80002-9,Materials issues in MEMS,H. Kahn; A.H. Heuer; S.J. Jacobs,1999,,2,2,3-7,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80002-9
10.1016/s1369-7021(99)80041-8,Conference calendar,,1999,,2,1,27-30,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80041-8
10.1016/s1369-7021(99)80069-8,Key year for micro-displays,,1999,,2,3,32,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80069-8
10.1016/s1369-7021(99)80026-1,A new E-MRS initiative in eastern and central Europe; the European Institute of Advanced Materials (EIAM),,1999,,2,1,15,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80026-1
10.1016/s1369-7021(99)80030-3,Report on EU-US Workshop on “Materials for Future Technologies” Now Available,,1999,,2,1,17,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80030-3
10.1016/s1369-7021(99)80042-x,Editorial,Phil Mestecky,1999,,2,4,1,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80042-x
10.1016/s1369-7021(99)80027-3,Invitation to eastern and central European E-MRS members,,1999,,2,1,15,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80027-3
10.1016/s1369-7021(99)80003-0,Next generation lithography,L.R. Harriott,1999,,2,2,9-12,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80003-0
10.1016/s1369-7021(99)80063-7,Past president of E-MRS appointed as new Director of NMRC,,1999,,2,3,20,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80063-7
10.1016/s1369-7021(99)80009-1,Conference calendar,,1999,,2,2,27-32,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80009-1
10.1016/s1369-7021(99)80066-2,The Williams dictionary of biomaterials,D.W. Grainger,1999,,2,3,29,,journal-article,,https://doi.org/10.1016/s1369-7021(99)80066-2
10.1016/s1369-7021(00)80014-0,Editorial,Amanda Weaver,2000,,3,3,1,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80014-0
10.1016/s1369-7021(00)80038-3,"Materials science: Past, present and future—Cahn's view",D.N. Bose; Robert W. Cabn,2000,,3,2,3,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80038-3
10.1016/s1369-7021(00)80033-4,Announcement concerning the 1999 EMRSsymposium on Materials for Coherent Optics,,2000,,3,3,19,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80033-4
10.1016/s1369-7021(00)80006-1,10th anniversary of IUMRS celebrated at ICAM conference in Beijing,,2000,,3,1,14,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80006-1
10.1016/s1369-7021(00)80046-2,Microwave-assisted lab kilns,,2000,,3,2,11,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80046-2
10.1016/s1369-7021(00)80035-8,Cahn's column,,2000,,3,3,25,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80035-8
10.1016/s1369-7021(00)80036-x,Conference calendar,,2000,,3,3,26-28,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80036-x
10.1016/s1369-7021(00)80016-4,Research network will aidpolymer SMEs,,2000,,3,3,7,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80016-4
10.1016/s1369-7021(00)80027-9,E-MRS welcomes growing worldwide participation in Spring Meeting,,2000,,3,3,13-14,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80027-9
10.1016/s1369-7021(00)80025-5,Liu wins Acta medal for intermetallic alloys work,,2000,,3,3,10-11,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80025-5
10.1016/s1369-7021(00)80026-7,Anticipating devices of the future: study predicts unique properties ofsilicon nanowires just a few atoms in diameter,,2000,,3,3,11-12,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80026-7
10.1016/s1369-7021(00)80020-6,Russian researchers achieve synthesis of high reactivity lanthanide catalysts,,2000,,3,3,8,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80020-6
10.1016/s1369-7021(00)80050-4,"European Conference on Photovoltaics and Joule III PV Contractors' Meeting—Kraków, 25–27.10.1999",,2000,,3,2,14-15,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80050-4
10.1016/s1369-7021(00)80010-3,E-MRS New arrangements for coverage of the E-MRS Spring Meeting,,2000,,3,1,17,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80010-3
10.1016/s1369-7021(00)80002-4,"Black glasses, bulk and fibers: Obtaining information in the infrared",Jacques Lucas,2000,,3,1,3-6,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80002-4
10.1016/s1369-7021(00)80008-5,Over 1500 abstracts received for E-MRS Spring Meeting 2000,,2000,,3,1,15,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80008-5
10.1016/s1369-7021(00)80048-6,Record interest in E-MRS Spring Meeting 2000,,2000,,3,2,13,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80048-6
10.1016/s1369-7021(00)80021-8,Toughening at nanoscale makes plastics suitable for aircraft use,,2000,,3,3,8,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80021-8
10.1016/s1369-7021(00)80011-5,Quantum dots keep their distance,Neal Singer,2000,,3,1,18-19,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80011-5
10.1016/s1369-7021(00)80017-6,Industry views sought on materials measurement,,2000,,3,3,7,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80017-6
10.1016/s1369-7021(00)80003-6,Engineering of materials for biomedical applications,Kay C Dee; David Puleo; Rena Bizios,2000,,3,1,7-10,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80003-6
10.1016/s1369-7021(00)80039-5,Polymeric photovoltaic devices,Christoph J. Brabec; N. Serdar Sariciftci,2000,,3,2,5-8,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80039-5
10.1016/s1369-7021(00)80042-5,"Novel material may lead to low-cost, Hi-performance plastic circuits",,2000,,3,2,10,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80042-5
10.1016/s1369-7021(00)80049-8,IUMRS “somiya award for international cooperation”,,2000,,3,2,14,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80049-8
10.1016/s1369-7021(00)80004-8,Cahn's column,,2000,,3,1,12,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80004-8
10.1016/s1369-7021(00)80040-1,Clinton backs Nanotechnology,,2000,,3,2,9,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80040-1
10.1016/s1369-7021(00)80051-6,Materials for record breakers under sail,George Marsh,2000,,3,2,17-19,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80051-6
10.1016/s1369-7021(00)80019-x,Radiation hardened chips stand upto harsh environments,,2000,,3,3,7,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80019-x
10.1016/s1369-7021(00)80013-9,Conference calendar,,2000,,3,1,25-28,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80013-9
10.1016/s1369-7021(00)80041-3,IBM scientists create new “Self-assembling” magnetic materials,,2000,,3,2,9,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80041-3
10.1016/s1369-7021(00)80043-7,NPL and the spaceman,,2000,,3,2,10,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80043-7
10.1016/s1369-7021(00)80045-0,Sliding doors,,2000,,3,2,11,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80045-0
10.1016/s1369-7021(00)80052-8,Conference calendar,,2000,,3,2,20-24,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80052-8
10.1016/s1369-7021(00)80047-4,Raising a glass to stookey,,2000,,3,2,11,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80047-4
10.1016/s1369-7021(00)80005-x,E-MRS organises International Workshop on Room Temperature Semiconductor X-and Gamma-Ray Detectors and Associated Electronics in Vienna,,2000,,3,1,13,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80005-x
10.1016/s1369-7021(00)80024-3,Hybrid technique produces stiff profiles,,2000,,3,3,10,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80024-3
10.1016/s1369-7021(00)80018-8,Stronger joining technique facilitates carbon fibre aerospace structures,,2000,,3,3,7,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80018-8
10.1016/s1369-7021(00)80009-7,E-MRS Spring Meeting 2000,,2000,,3,1,15-16,,journal-article,,https://doi.org/10.1016/s1369-7021(00)80009-7
