doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1038/s44334-025-00016-1,Distance-controlled direct ink writing of titanium alloy with enhanced shape diversity and controllable porosity,Erick Bandala; Lily Raymond; Kellen Mitchell; Fazlay Rubbi; John Thella; Bankole O. Osho; Amanendra K. Kushwaha; Mohammadreza Elahifard; Ji Su; Xing Zhang; Pradeep L. Menezes; Xiaoliang Wang; Pengbo Chu; Yiliang Liao; Yifei Jin,2025,2,2,1,,4,journal-article,,https://doi.org/10.1038/s44334-025-00016-1
10.1038/s44334-024-00014-9,Tunable TiAl3-reinforced aluminum matrix composites via in-situ reactive printing: insights from operando synchrotron analysis and microstructural characterization,Chenxi Tian; Kaushalendra Singh; Akane Wakai; Adrita Dass; Jenniffer Bustillos; Andrew C. Chuang; Atieh Moridi,2025,2,2,1,,3,journal-article,,https://doi.org/10.1038/s44334-024-00014-9
10.1038/s44334-025-00020-5,"Multi-material laser powder bed fusion: effects of build orientation on defects, material structure and mechanical properties",J. C. Griffis; K. Shahed; K. Meinert; B. Yilmaz; M. Lear; G. Manogharan,2025,3,2,1,,5,journal-article,,https://doi.org/10.1038/s44334-025-00020-5
10.1038/s44334-024-00015-8,High-throughput synthesis of high-entropy alloys via parallelized electric field assisted sintering,Michael Moorehead; Arin S. Preston; Jorgen Rufner; Alex Pomo; Robert Allen Roach,2025,3,2,1,,6,journal-article,,https://doi.org/10.1038/s44334-024-00015-8
10.1038/s44334-025-00017-0,Operando evaluation of passivation phenomenon during ECM/Laser-ECM: direct and on-machine evidence of passivation evolution,Muhammad Hazak Arshad; Krishna Kumar Saxena; Dominiek Reynaerts,2025,3,2,1,,7,journal-article,,https://doi.org/10.1038/s44334-025-00017-0
10.1038/s44334-025-00018-z,Machine learning image-based analysis for bead geometry prediction in fused granulate fabrication for large format additive manufacturing,Daniele Vanerio; Mario Guagliano; Sara Bagherifard,2025,3,2,1,,8,journal-article,,https://doi.org/10.1038/s44334-025-00018-z
10.1038/s44334-025-00022-3,Localised control of phase formation in a high-carbon low alloy steel by laser powder bed fusion,Karl Peter Davidson; Tan Phuc Le; Linh Lan Nguyen; Jude Emil Pascua Fronda; Ruiliang Liu; Tzee Luai Meng; Yee Yan Tay; Matteo Seita,2025,3,2,1,,11,journal-article,,https://doi.org/10.1038/s44334-025-00022-3
10.1038/s44334-025-00021-4,An unsupervised approach towards promptable porosity segmentation In laser powder bed fusion by segment anything,Israt Zarin Era; Imtiaz Ahmed; Zhichao Liu; Srinjoy Das,2025,3,2,1,,10,journal-article,,https://doi.org/10.1038/s44334-025-00021-4
10.1038/s44334-025-00019-y,Laser powder bed fusion of complex metal lattice metamaterials: a structurally robust holistic design approach,H. Z. Zhong; H. X. Mo; G. Shen; Hongyuan Liu; Y. Liang; C. W. Li; J. F. Gu; M. Qian,2025,3,2,1,,9,journal-article,,https://doi.org/10.1038/s44334-025-00019-y
10.1038/s44334-025-00023-2,Material and surface roughness effects on adhesion of thermoplastic-elastomeric interfaces for dissimilar material 3D printing,Mitchell Donoughue; Christina Lumpp; Joseph Pakulski; Monique McClain,2025,4,2,1,,12,journal-article,,https://doi.org/10.1038/s44334-025-00023-2
10.1038/s44334-025-00026-z,Strength and thermal shock resistance of porous reaction-bonded silicon nitride by direct nitriding of binder jet additively manufactured silicon,Trevor G. Aguirre; Corson L. Cramer; Marco C. Martinez; M. Dylan Richardson; Jeremy L. Moser; Ercan Cakmak; Hsin Wang; Vlastimil Kunc; Thomas R. Muth; James W. Klett,2025,4,2,1,,13,journal-article,,https://doi.org/10.1038/s44334-025-00026-z
10.1038/s44334-025-00024-1,Transfer learning assessment of small datasets relating manufacturing parameters with electrochemical energy cell component properties,Francisco Fernandez; Soorya Saravanan; Rashen Lou Omongos; Javier F. Troncoso; Diego E. Galvez-Aranda; Alejandro A. Franco,2025,4,2,1,,14,journal-article,,https://doi.org/10.1038/s44334-025-00024-1
10.1038/s44334-025-00025-0,Transformer-based approach for printing quality recognition in fused filament fabrication,Xing Quan Wang; Zeqing Jin; Bowen Zheng; Grace X. Gu,2025,4,2,1,,15,journal-article,,https://doi.org/10.1038/s44334-025-00025-0
10.1038/s44334-025-00027-y,Evaluating residual stress in additively manufactured nitinol shape memory alloy,Sampreet Rangaswamy; Josiah Cherian Chekotu; Thomas Gillick; Cian Hughes; Jayne Nicholl; David Easton; Caner Şimşir; Dermot Brabazon,2025,4,2,1,,16,journal-article,,https://doi.org/10.1038/s44334-025-00027-y
10.1038/s44334-025-00028-x,Rapid data acquisition and machine learning-assisted composition design of functionally graded alloys via wire arc additive manufacturing,Xin Wang; Soumya Sridar; Michael Klecka; Wei Xiong,2025,5,2,1,,17,journal-article,,https://doi.org/10.1038/s44334-025-00028-x
10.1038/s44334-025-00032-1,Real-time process monitoring and automated control for direct ink write 3D printing of frontally polymerizing thermosets,Edgar B. Mejia; Luke McDougall; Nicolas Gonsalves; Daniel R. Darby; Andrew J. Greenlee; Alex Commisso; Jeremiah A. Johnson; Nancy Sottos; Leah N. Appelhans; Adam W. Cook; Samuel C. Leguizamon; Devin J. Roach,2025,5,2,1,,18,journal-article,,https://doi.org/10.1038/s44334-025-00032-1
10.1038/s44334-025-00029-w,Enabling multi-resolution droplet-on-demand metal jetting through tailored pulsing,Viktor Sukhotskiy; Andrew J. Pascall; Jason R. Jeffries,2025,5,2,1,,19,journal-article,,https://doi.org/10.1038/s44334-025-00029-w
10.1038/s44334-025-00033-0,Data-driven phase-field modeling for additively manufactured Inconel 617: Transformative insights for small modular reactors,Benhour Amirian; Mostafa Yakout; James David Hogan,2025,5,2,1,,21,journal-article,,https://doi.org/10.1038/s44334-025-00033-0
10.1038/s44334-025-00031-2,Additive manufacturing source identification from photographs using deep learning,Miles V. Bimrose; Davis J. McGregor; Charlie Wood; Sameh Tawfick; William P. King,2025,5,2,1,,20,journal-article,,https://doi.org/10.1038/s44334-025-00031-2
10.1038/s44334-025-00030-3,One-shot learning-driven autonomous robotic assembly via human-robot symbiotic interaction,Quan Liu; Zhenrui Ji; Wenjun Xu; Zhihao Liu; Lihui Wang,2025,6,2,1,,22,journal-article,,https://doi.org/10.1038/s44334-025-00030-3
10.1038/s44334-025-00035-y,High strength eutectic multi-principal element alloy additively manufactured by powder bed fusion-laser beam,Thinh Huynh; Kevin Graydon; Tanner Olson; Amberlee Haselhuhn; Marko Knezevic; Yongho Sohn,2025,6,2,1,,23,journal-article,,https://doi.org/10.1038/s44334-025-00035-y
10.1038/s44334-025-00036-x,Activity-based costing of laser powder-bed additive manufacturing incorporating discrete event simulation,Büşra Karaş; Alborz Shokrani,2025,6,2,1,,24,journal-article,,https://doi.org/10.1038/s44334-025-00036-x
10.1038/s44334-025-00038-9,MetalMind: A knowledge graph-driven human-centric knowledge system for metal additive manufacturing,Haolin Fan; Zhen Fan; Chenshu Liu; Jianhao Zhu; Tom Gibbs; Jerry Ying Hsi Fuh; Wen Feng Lu; Bingbing Li,2025,6,2,1,,25,journal-article,,https://doi.org/10.1038/s44334-025-00038-9
10.1038/s44334-025-00040-1,Recent advances in design optimization and additive manufacturing of composites: from enhanced mechanical properties to innovative functionalities,Kai Yu; Martin L. Dunn; H. Jerry Qi; Kurt Maute,2025,6,2,1,,26,journal-article,,https://doi.org/10.1038/s44334-025-00040-1
10.1038/s44334-025-00037-w,Optimizing post-processing procedures to enhance bond quality of additively manufactured aluminum alloy 6061 using multiscale modeling,Yucheng Fu; C. J. Taylor Mason; Rajib Kalsar; Ankit Roy; Miao Song; Kenneth I. Johnson; Zhijie Xu; Kriston P. Brooks; Naveen K. Karri; Matthew J. Olszta; Curt Lavender; Ayoub Soulami; Vineet V. Joshi,2025,6,2,1,,27,journal-article,,https://doi.org/10.1038/s44334-025-00037-w
10.1038/s44334-025-00042-z,Sustainable in-space manufacturing by upcycling metal space debris via a vertically integrated processing paradigm,Charlye R. Baker; Ning Zhu; Pruthul Kokkada Ravindranath; Joseph W. Pawelski; Cole L. Ritter; Rachel M. Swinney; Walter “Sparky” Matthews; Trevor J. Fleck; J. Brian Jordon; Paul G. Allison,2025,7,2,1,,29,journal-article,,https://doi.org/10.1038/s44334-025-00042-z
10.1038/s44334-025-00039-8,High-fidelity optical monitoring of laser powder bed fusion via aperture division multiplexing,Ryan W. Penny; Zachery Kutschke; A. John Hart,2025,7,2,1,,28,journal-article,,https://doi.org/10.1038/s44334-025-00039-8
10.1038/s44334-025-00044-x,Bonding SS316L and IN625 through laser powder bed fusion and directed energy deposition: a comparative tensile analysis,Christopher J. Bettencourt; Nadia Kouraytem,2025,7,2,1,,30,journal-article,,https://doi.org/10.1038/s44334-025-00044-x
10.1038/s44334-025-00045-w,Advances and perspectives in multi-material additive manufacturing of heterogenous metal-polymer components,Shah Md Ashiquzzaman Nipu; Tengteng Tang; Dylan Joralmon; Tengyu Liu; Runyang Li; Minju Yoo; Xiangjia Li,2025,7,2,1,,31,journal-article,,https://doi.org/10.1038/s44334-025-00045-w
10.1038/s44334-025-00043-y,Uncovering nonequilibrium dynamics in machining via mechanism-assisted machine learning,Jun Li; Xin Lin; Geok Soon Hong; Kunpeng Zhu,2025,7,2,1,,33,journal-article,,https://doi.org/10.1038/s44334-025-00043-y
10.1038/s44334-025-00046-9,Challenges and opportunities in manufacturing highly filled polymers,Blair K. Brettmann; Joseph Kalman; Jena M. McCollum; Levi M. J. Moore; Alice M. Savage; Monique S. McClain,2025,7,2,1,,34,journal-article,,https://doi.org/10.1038/s44334-025-00046-9
10.1038/s44334-025-00041-0,VAT 3D printing of polymerizable ionic liquids for VOC capture,Marco Armandi; Beatrice Tosetto; Ignazio Roppolo; Annalisa Chiappone,2025,7,2,1,,32,journal-article,,https://doi.org/10.1038/s44334-025-00041-0
10.1038/s44334-025-00050-z,Research on the thermal properties and anti-CMAS performance of multi-component thermal barrier coatings,Xingyu Jin; Yiling Huang; Fan Peng; Wei Zheng; Xuemei Song; Caifen Jiang; Yi Zeng,2025,8,2,1,,35,journal-article,,https://doi.org/10.1038/s44334-025-00050-z
10.1038/s44334-025-00051-y,Rheology improvement for silicon nitride and resin slurries for vat photopolymerization printing and sintering,Corson L. Cramer; Nadim S. Hmeidat; David J. Mitchell; Patrick L. Snarr; Ercan Cakmak; Steve E. Bullock; Trevor G. Aguirre; Marco C. Martinez; Beth L. Armstrong,2025,8,2,1,,36,journal-article,,https://doi.org/10.1038/s44334-025-00051-y
10.1038/s44334-025-00052-x,Author Correction: Real-time process monitoring and automated control for direct ink write 3D printing of frontally polymerizing thermosets,Edgar B. Mejia; Luke McDougall; Nicolas Gonsalves; Daniel R. Darby; Andrew J. Greenlee; Alex Commisso; Jeremiah A. Johnson; Nancy Sottos; Leah N. Appelhans; Adam W. Cook; Samuel C. Leguizamon; Devin J. Roach,2025,8,2,1,,37,journal-article,,https://doi.org/10.1038/s44334-025-00052-x
10.1038/s44334-025-00034-z,On the role of interface strategy in multi-scale hybrid additive manufacturing,Alan Burl; Zaky Hussein; Venkata Surya Karthik Adapa; Melissa Foley; Nicole Van Handel; Matthew McCoy; Thomas Kurfess; Christopher Saldaña; Kyle Saleeby,2025,8,2,1,,38,journal-article,,https://doi.org/10.1038/s44334-025-00034-z
10.1038/s44334-025-00047-8,Nanofibrous ceramics via the additive manufacturing of self-assembling preceramic polymer and block copolymer feedstocks,John J. Bowen; Caitlyn M. Clarkson; Kaitlin N. Detwiler; Amanda H. Trout; Benito Román-Manso; Connor Wyckoff; Hilmar Koerner; Matthew B. Dickerson,2025,9,2,1,,39,journal-article,,https://doi.org/10.1038/s44334-025-00047-8
10.1038/s44334-025-00048-7,High-strength additively manufacturable Al-Zr-Er-Ni alloys with high as-built ductility and thermal stability,Zhaoxuan Ge; Shaolou Wei; Zehua Liu; Tomasz Choma; Łukasz Żrodowski; Marc De Graef; A. John Hart; S. Mohadeseh Taheri-Mousavi,2025,9,2,1,,40,journal-article,,https://doi.org/10.1038/s44334-025-00048-7
10.1038/s44334-025-00049-6,Influence of 3D printing parameters on ULTEM 9085 mechanical properties using experimentation and machine learning,Kassandra M. Hernandez; Seth O’Brien; Adam Bischoff; John Parmigiani; Devin J. Roach,2025,9,2,1,,41,journal-article,,https://doi.org/10.1038/s44334-025-00049-6
10.1038/s44334-025-00055-8,Computationally tuned dual-layer lattice pads adapted to gait-induced pressure distribution,Zhenghui Lu; Xin Li; Dong Sun; Yang Song; Gusztáv Fekete; András Kovács; Zixiang Gao; Jianjun Zheng; Liangliang Xiang; Yaodong Gu,2025,10,2,1,,43,journal-article,,https://doi.org/10.1038/s44334-025-00055-8
10.1038/s44334-025-00054-9,Laser sintering of electrohydrodynamic inkjet-printed silver in microgravity for in-space manufacturing of electronic devices,Ellie Schlake; Sagar Kumar Verma; Liangkui Jiang; Pengyu Zhang; Hantang Qin; Nirmala Kandadai,2025,10,2,1,,42,journal-article,,https://doi.org/10.1038/s44334-025-00054-9
10.1038/s44334-025-00057-6,"Additively manufactured metallic TPMS lattice structures: design strategies, fabrication, multifunctional properties, and applications",Jiuyi Li; Li Wang; Xing He; Jianxiong Liang; Chaofang Dong,2025,10,2,1,,45,journal-article,,https://doi.org/10.1038/s44334-025-00057-6
10.1038/s44334-025-00053-w,Electropulsing-assisted laser shock imprinting for hierarchical and bio-inspired surface on bulk metal,Xingtao Liu; Yijie Wang; Haoqing Jiang; Jun Chen; Gary J. Cheng,2025,10,2,1,,44,journal-article,,https://doi.org/10.1038/s44334-025-00053-w
10.1038/s44334-025-00061-w,Leveraging large language models for efficient scheduling in Human–Robot collaborative flexible manufacturing systems,Jin Huang; Yue Teng; Qihao Liu; Liang Gao; Xinyu Li; Chunjiang Zhang; Guoqing Xu,2025,11,2,1,,47,journal-article,,https://doi.org/10.1038/s44334-025-00061-w
10.1038/s44334-025-00056-7,Investigating the effect of nonuniform forced convection on local polymer properties and geometric fidelity in fused filament fabrication,Anna Keim; Jaylen Young; Cyra Hanson; Megan Collins; Monique McClain,2025,11,2,1,,46,journal-article,,https://doi.org/10.1038/s44334-025-00056-7
10.1038/s44334-025-00062-9,Non-contact photothermal initiation of frontal polymerization during 3D printing of polymer composites,Mostafa Yourdkhani; Alireza Masoumipour; Morteza Ziaee; Soroush Dashtizad; Carter F. Dojan,2025,12,2,1,,48,journal-article,,https://doi.org/10.1038/s44334-025-00062-9
10.1038/s44334-025-00059-4,Multiscale cure process modeling of an advanced 3D-woven composite for thermal protection systems applications,Michael N. Olaya; Trenton M. Ricks; Marianna Maiarù,2025,12,2,1,,49,journal-article,,https://doi.org/10.1038/s44334-025-00059-4
10.1038/s44334-025-00058-5,On the achievable consistency of glycan distribution in biomanufacturing of therapeutic mAbs,Hongbin Zhu; Joshua Shipman; Weiming Ouyang; Kang Chen,2026,1,3,1,,1,journal-article,,https://doi.org/10.1038/s44334-025-00058-5
10.1038/s44334-025-00060-x,"Effect of carbon fiber reinforcement and sintering temperature on mechanical properties, thermal shock resistance, and oxidation behavior of zirconium diboride formed via material extrusion additive manufacturing",Jonathan Kaufman; Connor Wyckoff; Patricia A. Loughney; Sarah Hall; Lisa Rueschhoff,2026,1,3,1,,2,journal-article,,https://doi.org/10.1038/s44334-025-00060-x
10.1038/s44334-025-00063-8,Fully biodegradable printed electronic sensors based on biomass-derived graphene inks and agripapers,Lindsay E. Chaney; Janan Hui; Haoyang You; Yilun Zhou; Julia R. Downing; Wesley Y. Chen; Eric Benson; Jennifer B. Dunn; Stuart J. Rowan; Mark C. Hersam,2026,1,3,1,,3,journal-article,,https://doi.org/10.1038/s44334-025-00063-8
10.1038/s44334-025-00064-7,An integrated computational framework for uncertainty quantification and rapid qualification of heat treatment for additively manufactured ATI 718Plus alloy,Qiaofu Zhang; Changning Niu; Gregory B. Olson,2026,2,3,1,,4,journal-article,,https://doi.org/10.1038/s44334-025-00064-7
10.1038/s44334-025-00066-5,Screening of liquid photopolymer resins exposed to high-vacuum,Michael Kringer; Jannik Pimpi; Thomas Sinn; Ugo Lafont; Philipp Reiss; Markus Pietras,2026,2,3,1,,5,journal-article,,https://doi.org/10.1038/s44334-025-00066-5
10.1038/s44334-026-00067-y,Ultrasonic-assisted hot-press sintering of Cu-Ti₃AlC₂ composites,Shijia Zhou; Huimin Xiang; Cheng Fang; Wei Xu; Kuang Sun; Yanchun Zhou,2026,2,3,1,,7,journal-article,,https://doi.org/10.1038/s44334-026-00067-y
10.1038/s44334-025-00065-6,Predicting energy consumption in directed energy deposition using incremental learning-integrated transfer learning,Chenglong Duan; Fan Zhou; Zhichao Liu; Bhaskaran Gopalakrishnan; Dazhong Wu,2026,2,3,1,,6,journal-article,,https://doi.org/10.1038/s44334-025-00065-6
10.1038/s44334-026-00068-x,"Additive manufacturing pathways for polymer-derived ceramics: processing, structure, and function",Saurabh Khuje; Nicholas Ku; Andres Bujanda; Jian Yu; Harvey Tsang; Nicholas Meuse; Lionel Vargas-Gonzalez; Shenqiang Ren,2026,2,3,1,,8,journal-article,,https://doi.org/10.1038/s44334-026-00068-x
10.1038/s44334-026-00070-3,Maximizing solids loading for aqueous slurry robocasting of silicon carbide,Jacob Feldbauer; Corson L. Cramer; Dustin Gilmer,2026,3,3,1,,10,journal-article,,https://doi.org/10.1038/s44334-026-00070-3
10.1038/s44334-026-00069-w,Hydrogen-based ore-to-part manufacturing of near-net-shape stainless steel,Mingzhang Yang; Rangasayee Kannan; Mohsen K. Keshavarz; Mihaela Vlasea,2026,3,3,1,,9,journal-article,,https://doi.org/10.1038/s44334-026-00069-w
10.1038/s44334-026-00071-2,Powder characterization for in-space additive manufacturing,D. Scott Fernander; Rakeshkumar Karunakaran; Paul R. Mort; Michael P. Sealy,2026,3,3,1,,11,journal-article,,https://doi.org/10.1038/s44334-026-00071-2
10.1038/s44334-026-00073-0,Multi-material direct ink writing and co-sintering of gadolinium oxide – zirconium oxide components,Patrick L. Snarr; Corson L. Cramer; Ercan Cakmak; Beth L. Armstrong; James G. Hemrick; Derek A. Haas; Joseph J. Beaman; Christian M. Petrie; Andrew T. Nelson,2026,3,3,1,,12,journal-article,,https://doi.org/10.1038/s44334-026-00073-0
10.1038/s44334-026-00074-z,"Recent advances in ultra-precision manufacturing of electronic, photonic and quantum devices",Jaya Verma; Nader Ameli; Nirmal Kumar Katiyar; Neha Khatri; Rajab Alsayegh; Saurav Goel,2026,3,3,1,,13,journal-article,,https://doi.org/10.1038/s44334-026-00074-z
10.1038/s44334-026-00075-y,Printing orientation and interfacial mechanical design enable superior bonding in multimaterial additive manufacturing,Laia Farràs-Tasias; Jules Topart; Ives De Baere; Stéphane Panier; Francisco A. Gilabert; Flávio H. Marchesini,2026,3,3,1,,14,journal-article,,https://doi.org/10.1038/s44334-026-00075-y
10.1038/s44334-026-00076-x,Thin-film DLP 3D printing of multi-material parts with closed-cell internal voids,Binzhi Sun; Nicholas S. Diaco; Xiangjia Chen; Chengkai Dai; A. John Hart; Charlie C. L. Wang; Guoxin Fang; Yeung Yam,2026,3,3,1,,15,journal-article,,https://doi.org/10.1038/s44334-026-00076-x
10.1038/s44334-026-00072-1,The effect of toolpath design on the mechanical strength of additively manufactured glass components,Philipp Amir Chhadeh; Emanuel Nowak; Dylan Vlahopoulos; Matthias Seel; Nick Birbilis,2026,4,3,1,,16,journal-article,,https://doi.org/10.1038/s44334-026-00072-1
10.1038/s44334-026-00079-8,Effects of neutron irradiation on Ni-based alloys: a comparative study between PM-HIP and forging,Ronit Roy; Soumita Mondal; Caleb D. Clement; Noah Pearlstein; Yu Lu; Yaqiao Wu; Benjamin Sutton; David W. Gandy; Janelle P. Wharry,2026,4,3,1,,17,journal-article,,https://doi.org/10.1038/s44334-026-00079-8
